-0.204597805,-0.26503975,-0.303382036,-0.299219662,Postural Transition
-0.198872503,-0.296994779,-0.230538536,-0.242138964,Postural Transition
-0.291281373,-0.225556027,-0.227469748,-0.281150838,Postural Transition
-0.280464843,-0.218442472,-0.231536839,-0.233374933,Postural Transition
-0.274306598,-0.252489317,-0.266003087,-0.223335352,Postural Transition
-0.300926687,-0.261043812,-0.232491126,-0.248150874,Postural Transition
-0.306730179,-0.213417793,-0.2756668,-0.271002346,Postural Transition
-0.273553912,-0.287097652,-0.298058456,-0.292812245,Postural Transition
-0.304115838,-0.27146106,-0.329520995,-0.285409795,Postural Transition
-0.368997144,-0.337651784,-0.344444024,-0.331831098,Postural Transition
-0.339269137,-0.317517866,-0.354295293,-0.295225652,Postural Transition
-0.296812152,-0.305315892,-0.299015262,-0.310461684,Postural Transition
-0.304442287,-0.316812261,-0.359160307,-0.299728178,Postural Transition
-0.320095919,-0.354245806,-0.321615047,-0.27805225,Postural Transition
-0.322093774,-0.333929239,-0.282833805,-0.28206443,Postural Transition
-0.323035146,-0.231565082,-0.364682089,-0.306876695,Postural Transition
-0.272103692,-0.282853357,-0.262267052,-0.243635881,Postural Transition
-0.277789191,-0.288611672,-0.24014386,-0.250519224,Postural Transition
-0.190262723,-0.221613867,-0.267053522,-0.280346182,Postural Transition
-0.212228659,-0.204360502,-0.228817727,-0.174455793,Postural Transition
-0.235995675,-0.194170737,-0.166063734,-0.174754555,Postural Transition
-0.220269851,-0.129921574,-0.207441366,-0.146535183,Postural Transition
-0.134250267,-0.108720724,-0.164304163,-0.118679972,Postural Transition
-0.108761172,-0.11770414,-0.140570991,-0.090670013,Postural Transition
-0.094731106,-0.064927295,-0.075498613,-0.062601264,Postural Transition
-0.084596365,-0.1095624,-0.093710818,-0.082871871,Postural Transition
-0.091897349,-0.06978463,-0.064689048,-0.076068175,Postural Transition
0.018000914,-0.032808655,-0.041544679,-0.012623584,Postural Transition
-0.04628471,-0.05138154,-0.088682751,-0.076176551,Postural Transition
-0.103117866,-0.059823362,-0.087959305,-0.115301649,Postural Transition
-0.076458607,-0.094776996,-0.104970924,-0.054963785,Postural Transition
-0.080407055,-0.06094797,-0.030248364,-0.06215759,Postural Transition
-0.106189929,-0.127860061,-0.112196892,-0.082373633,Postural Transition
-0.184522827,-0.152018226,-0.098953853,-0.170771915,Postural Transition
-0.107698009,-0.168007056,-0.053701812,-0.045384489,Postural Transition
-0.093693296,-0.088119401,-0.139754297,-0.12087877,Postural Transition
-0.061742144,-0.144978822,-0.056485798,-0.017355283,Postural Transition
-0.099275669,-0.114349806,-0.108319381,-0.135363095,Postural Transition
-0.204629883,-0.151039887,-0.167966512,-0.188990621,Postural Transition
-0.115052341,-0.09080702,-0.178564518,-0.138036173,Postural Transition
-0.137587899,-0.092630956,-0.129323817,-0.0829204,Postural Transition
-0.096001161,-0.12710709,-0.160102347,-0.111471981,Postural Transition
-0.129594898,-0.169658849,-0.103113273,-0.147651636,Postural Transition
-0.048329242,-0.018746833,-0.026462849,-0.018987784,Postural Transition
-0.050559577,-0.04329252,0.043664968,-0.02809831,Postural Transition
0.02722181,-0.006867218,-0.005931406,-0.038529156,Postural Transition
-0.069612065,-0.044960081,-0.049009355,-0.049197957,Postural Transition
-0.063293479,-0.076313302,-0.133210176,-0.068949417,Postural Transition
-0.156391032,-0.175203046,-0.119920559,-0.169986955,Postural Transition
-0.253653714,-0.239236002,-0.207894632,-0.262229018,Postural Transition
-0.211313348,-0.347236091,-0.220200274,-0.237892354,Postural Transition
-0.215026095,-0.238110984,-0.208911336,-0.223150427,Postural Transition
-0.135668379,-0.151972854,-0.179445092,-0.114817241,Postural Transition
-0.195241717,-0.154231992,-0.213537395,-0.174190388,Postural Transition
-0.222102311,-0.248027258,-0.266083675,-0.240361032,Postural Transition
-0.252357523,-0.243192717,-0.231810534,-0.213082883,Postural Transition
-0.272792132,-0.298934219,-0.218660211,-0.278400199,Postural Transition
-0.290480757,-0.287706999,-0.238120172,-0.219225264,Postural Transition
-0.262302067,-0.285486394,-0.289510279,-0.259535922,Postural Transition
-0.245719536,-0.302365466,-0.259121122,-0.292652319,Postural Transition
-0.342918108,-0.252098633,-0.261369003,-0.302253357,Postural Transition
-0.257608355,-0.251462885,-0.285027773,-0.279160965,Postural Transition
-0.241364954,-0.293910403,-0.270831192,-0.270517065,Postural Transition
-0.278272965,-0.247887219,-0.20395306,-0.187495412,Postural Transition
-0.236950822,-0.225878562,-0.207131773,-0.236293927,Postural Transition
-0.205755975,-0.144649789,-0.205004423,-0.182158108,Postural Transition
-0.179216624,-0.17986212,-0.183920808,-0.059779713,Postural Transition
-0.14857987,-0.166797808,-0.146891087,-0.221704689,Postural Transition
-0.188330831,-0.125578407,-0.167816252,-0.177527905,Postural Transition
-0.197638077,-0.165400804,-0.155291343,-0.215470072,Postural Transition
-0.203161762,-0.186209335,-0.195153267,-0.18445054,Postural Transition
-0.214697016,-0.198749402,-0.189557048,-0.198384793,Postural Transition
-0.175069813,-0.185860096,-0.147838522,-0.142824759,Postural Transition
-0.150885606,-0.141222284,-0.161906662,-0.133728841,Walking
-0.205393309,-0.137141872,-0.134011524,-0.237692792,Walking
-0.208647054,-0.242853411,-0.198956363,-0.239326621,Walking
-0.242104675,-0.1854001,-0.172961874,-0.210346362,Walking
-0.228256008,-0.180686041,-0.200815636,-0.198500467,Walking
